	date	likes	retweets	text
106	Sat Mar 24 01:50:32 +0000 2018	0	0	#DempcratParty With the Help Of Traitor Paul Ryan Cheer For Playing Donald J. Trump​ Like A Fiddle On Rushed 'Spend… https://t.co/L0qV6VDTWe
107	Sat Mar 24 01:50:33 +0000 2018	0	0	"RT @DisavowTrump16: Ruth Bader Ginsburg has hired her law clerks through 2020 and is ready to #Resist Trump until he is gone!

RETWEET if y…"
108	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @nbcbayarea: #BREAKING: President Trump issues order to ban most transgender troops from military service. https://t.co/OVa4O0Xk0e
109	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @funder: Trump’s arrived in Mar-a-Lago for another taxpayer-funded vacation for him and his family. We are footing the bill for these un…
110	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @ProPublica: 1/ The Trump Organization has more projects in India than anywhere else. Corruption in the real estate industry there is th…
111	Sat Mar 24 01:50:33 +0000 2018	0	0	@CheriJacobus Trump has no idea there is National Memorial Day Parade every May (or if he does, he does not care).… https://t.co/H8Ao789NBt
112	Sat Mar 24 01:50:33 +0000 2018	0	0	"Trump: *signs hateful EO*

Courts: Yeah no, that's illegal as fuck.

Trump: *signs another version of same hateful EO* How bout now?"
113	Sat Mar 24 01:50:33 +0000 2018	0	0	Fired FBI Deputy Director Andrew McCabe just got his revenge on Trump and Sessions https://t.co/H9QwdXcu0L via @anteksiler
114	Sat Mar 24 01:50:33 +0000 2018	0	0	We're all tired of this Vladministration, so let's take advantage of Trump's state of demented mind. He's sleepless… https://t.co/mALktJ2niq
115	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @Shaker_aphra: I will never EVER stop being angry at the people who excoriated Hillary Clinton for being a little slow on gay marriage a…
116	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @RealJamesWoods: The Democrats gave you the rope, Mr. President, and you just hanged yourself with it. #ByeByeGOP2018 https://t.co/Hw5tg…
117	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @bluedgal: @thedailybeast @Debi129 It’s ok. Trump makes me cuss more than I ever have in my life and I would love to punch him in the fa…
118	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @MaggieJordanACN: Tonight, sometime after 9pm (read chicken), Trump issued orders to ban transgender troops from serving in the military…
119	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @krassenstein: The WSJ is reporting that Trump was ready to Veto the spending bill today but WH aides reminded him that if he went to Ma…
120	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @FMoniteau: Quite the week so far. And Saturday Trump is being a coward and leaving D.C. so he doesn't have to see the #MarchForOurLives…
121	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @Don_Vito_08: Do You What To Jumped-off of the #TrumpTrain just because of today’s action? Then you were Never a TRUE supporter of Presi…
122	Sat Mar 24 01:50:33 +0000 2018	0	0	@SportsHackCA @seanhannity @GreggJarrett @ByronYork Not lying. Just not reporting facts. But stay focused on Stormy… https://t.co/nmFo6AS3Cb
123	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @scali_gianna: @hotfunkytown They didn’t do their homework read my thread trump trumped them again he can spend the money any way he wan…
124	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @politicususa: Trump goes off on what can only be described as a mentally ill bender. https://t.co/IDJ22VMhgn https://t.co/yOfn7yIoaI
125	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @EdKrassen: NO!  Obama DID NOT legalize bump stocks like Trump just Tweeted.  The law simply did not allow Obama to prohibit bump stocks…
126	Sat Mar 24 01:50:33 +0000 2018	0	0	"RT @Pappiness: Trump is headed back to Mar-a-Lago. So far, he's spent 135 of his 427 days in office at Trump properties.

That's 31.6%, or…"
127	Sat Mar 24 01:50:33 +0000 2018	0	0	@AP_Politics Trump's base was mad about the budget so this happens....
128	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @cnni: First lady Melania Trump made public remarks at the State Department's International Women of Courage award ceremony, defining co…
129	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @hrkbenowen: As a result of signing the massive $1.3 trillion spending bill, are you still on the Trump train? Please vote and retweet.…
130	Sat Mar 24 01:50:33 +0000 2018	0	0	"RT @tomwoods55: Retweeted ╰☆ BUD ☆╮ (@bud_cann):

President Trump signed the ‘Omnibus Bill’ spurred on by military funding, at the same tim…"
131	Sat Mar 24 01:50:33 +0000 2018	0	0	@Djmick90 Trump’s so out of shape I agree, Biden in round one :-)
132	Sat Mar 24 01:50:33 +0000 2018	0	0	"RT @WalshFreedom: The House passes the largest spending increase in years. 

Trump supporters: ""Blame Paul Ryan!""

The Senate passes it too…"
133	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @funder: Trump’s arrived in Mar-a-Lago for another taxpayer-funded vacation for him and his family. We are footing the bill for these un…
134	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @realDonaldTrump: I am considering a VETO of the Omnibus Spending Bill based on the fact that the 800,000 plus DACA recipients have been…
135	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @TIMENOUT: YES TRUMP SIGNED THE 1.3 ONE EYED MONSTER BUT LOOK AT WHAT TRUMP IS UP AGAINST!  FOR THOSE THAT WANT TO CALL IT A DAY I SAY T…
136	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @chasestrangio: In light of Mattis/Trump/Sessions/ADF #TransBan implementation, I am resurrecting my brother's blog on how this is an af…
137	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @HarryPotterMAGE: Who is #JohnBolton, Trump's new NSA? His opinions: There is no United Nations (2005). Only bombing Iran would take out…
138	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @AdamParkhomenko: CNN is reporting Trump’s new attorney for Mueller work is no longer convinced he is the right person for the job after…
139	Sat Mar 24 01:50:33 +0000 2018	0	0	@EdKrassen @lovesandpeace1 So in short soon trump will be lying to us some more
140	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @ananavarro: “Bone-Spur Donny” just banned transgender Americans who want to volunteer to do what he was not willing to do- risk their l…
